Layer,Count,Group,Metric
Proximal,14.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,13.5,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.5,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,9.5,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.5,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,16.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,16.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,16.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,16.0,MCC Cre +,Count
Proximal,12.5,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,16.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.5,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.5,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,10.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.5,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,10.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,16.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,10.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,11.5,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,16.0,MCC Cre +,Count
Proximal,16.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,10.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,16.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,16.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,10.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,10.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.5,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,10.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,9.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,10.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,10.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,10.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,9.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,16.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,14.5,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,10.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,14.5,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,9.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,12.5,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,12.5,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,16.0,MCC Cre +,Count
Proximal,10.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,10.0,MCC Cre +,Count
Proximal,13.5,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.5,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,16.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,16.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,16.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,16.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,15.5,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,16.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,16.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,16.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,16.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,16.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,16.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,16.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,10.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,10.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,10.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,10.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,16.0,MCC Cre +,Count
Proximal,13.5,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.5,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,16.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,11.5,MCC Cre +,Count
Proximal,16.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,10.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,10.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,12.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,10.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,10.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,15.0,MCC Cre +,Count
Proximal,14.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,13.0,MCC Cre +,Count
Proximal,16.0,MCC Cre +,Count
Proximal,11.0,MCC Cre +,Count
